<title>/IN --> IN/IN
grows/VBZ --> grow/VBZ
big/JJ --> big/JJ
,/, --> ,/,
and/CC --> and/CC
has/VBZ --> have/VBZ
to/TO --> to/TO
draw/VB --> draw/VB
beer/NN --> beer/NN
here/RB --> here/RB
,/, --> ,/,
the/DT --> the/DT
pick-axe/NN --> pick-axe/NN
will/MD --> will/MD
perhaps/RB --> perhaps/RB
fall/VB --> fall/VB
on/IN --> on/IN
his/PRP$ --> he/PRP$
head/NN --> head/NN
,/, --> ,/,
and/CC --> and/CC
kill/VB --> kill/VB
him/PRP --> he/PRP
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
said/VBD --> say/VBD
the/DT --> the/DT
maid/NN --> maid/NN
,/, --> ,/,
``/`` --> ``/``
What/WP --> what/WP
a/DT --> a/DT
clever/JJ --> clever/JJ
Elsie/NNP --> Elsie/NNP
we/PRP --> we/PRP
have/VBP --> have/VBP
!/. --> !/.
''/'' --> ''/''
and/CC --> and/CC
sat/VBD --> sit/VBD
down/RP --> down/RP
beside/IN --> beside/IN
her/PRP$ --> she/PRP$
and/CC --> and/CC
began/VBD --> begin/VBD
loudly/RB --> loudly/RB
to/TO --> to/TO
weep/NN --> weep/NN
over/IN --> over/IN
the/DT --> the/DT
misfortune/NN --> misfortune/NN
./. --> ./.
After/IN --> after/IN
a/DT --> a/DT
while/NN --> while/NN
,/, --> ,/,
as/IN --> as/IN
the/DT --> the/DT
maid/NN --> maid/NN
did/VBD --> do/VBD
not/RB --> not/RB
come/VB --> come/VB
back/RB --> back/RB
,/, --> ,/,
those/DT --> those/DT
upstairs/NN --> upstairs/NN
were/VBD --> be/VBD
thirsty/JJ --> thirsty/JJ
for/IN --> for/IN
the/DT --> the/DT
beer/NN --> beer/NN
,/, --> ,/,
the/DT --> the/DT
man/NN --> man/NN
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
boy/NN --> boy/NN
,/, --> ,/,
``/`` --> ``/``
Just/RB --> just/RB
go/VB --> go/VB
down/RB --> down/RB
into/IN --> into/IN
the/DT --> the/DT
cellar/NN --> cellar/NN
and/CC --> and/CC
see/VB --> see/VB
where/WRB --> where/WRB
Elsie/NNP --> Elsie/NNP
and/CC --> and/CC
the/DT --> the/DT
girl/NN --> girl/NN
are/VBP --> be/VBP
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
boy/NN --> boy/NN
went/VBD --> go/VBD
down/RB --> down/RB
,/, --> ,/,
and/CC --> and/CC
there/RB --> there/RB
sat/VBD --> sit/VBD
Clever/NNP --> Clever/NNP
Elsie/NNP --> Elsie/NNP
and/CC --> and/CC
the/DT --> the/DT
girl/NN --> girl/NN
both/DT --> both/DT
weeping/VBG --> weep/VBG
together/RB --> together/RB
./. --> ./.
Then/RB --> then/RB
he/PRP --> he/PRP
asked/VBD --> ask/VBD
,/, --> ,/,
``/`` --> ``/``
Why/WRB --> why/WRB
are/VBP --> be/VBP
ye/JJ --> ye/JJ
weeping/VBG --> weep/VBG
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Ah/UH --> ah/UH
